frame,object_id,object_type,x,y,area,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,window_index,window_start_frame,local_frame,sam3_track_id,text_prompt
470,soccer_ball_002,soccer_ball,725.9635416666666,344.359375,192,719,336,734,353,15,17,29,464,6,0,small orange ball
471,robot_001,robot,659.7744009351256,322.0762711864407,3422,626,277,695,357,69,80,29,464,7,0,robot
471,soccer_ball_002,soccer_ball,726.4226804123712,344.5,194,720,337,734,353,14,16,29,464,7,0,small orange ball
472,robot_001,robot,656.3062117235346,322.5258092738408,3429,622,277,692,357,70,80,29,464,8,0,robot
472,soccer_ball_002,soccer_ball,726.5618556701031,344.8298969072165,194,720,337,734,354,14,17,29,464,8,0,small orange ball
473,robot_001,robot,652.7396517270911,322.5269768769626,3503,618,277,688,358,70,81,29,464,9,0,robot
473,soccer_ball_002,soccer_ball,726.595,345.045,200,720,337,734,354,14,17,29,464,9,0,small orange ball
474,robot_001,robot,650.6221966647498,322.34128809660723,3478,617,278,687,357,70,79,29,464,10,0,robot
474,soccer_ball_002,soccer_ball,726.6281407035176,345.0251256281407,199,720,337,734,354,14,17,29,464,10,0,small orange ball
475,robot_001,robot,649.0244826581172,321.56776450014576,3431,616,277,684,357,68,80,29,464,11,0,robot
475,soccer_ball_002,soccer_ball,726.726368159204,345.18905472636817,201,720,337,735,354,15,17,29,464,11,0,small orange ball
476,robot_001,robot,649.0046728971963,321.55782710280374,3424,616,277,684,357,68,80,29,464,12,0,robot
476,soccer_ball_002,soccer_ball,726.8324607329843,345.0732984293194,191,720,337,735,354,15,17,29,464,12,0,small orange ball
477,robot_001,robot,648.8663148636764,320.9434183523893,3411,615,277,684,356,69,79,29,464,13,0,robot
477,soccer_ball_002,soccer_ball,726.8404255319149,345.3085106382979,188,720,338,735,354,15,16,29,464,13,0,small orange ball
478,robot_001,robot,648.9852594339623,320.4425117924528,3392,615,277,684,356,69,79,29,464,14,0,robot
478,soccer_ball_002,soccer_ball,726.7268041237113,345.3556701030928,194,720,337,735,354,15,17,29,464,14,0,small orange ball
479,robot_001,robot,648.8408211841714,319.3091341862541,3361,616,276,684,354,68,78,29,464,15,0,robot
479,soccer_ball_002,soccer_ball,726.3689839572193,345.32085561497325,187,720,338,734,354,14,16,29,464,15,0,small orange ball
480,robot_001,robot,648.5567010309278,318.65854420493594,3201,617,277,683,353,66,76,30,480,0,0,robot
480,soccer_ball_002,soccer_ball,726.4507772020726,345.580310880829,193,720,338,734,354,14,16,30,480,0,0,small orange ball
481,robot_001,robot,649.0248771498772,317.6855036855037,3256,617,276,683,352,66,76,30,480,1,0,robot
481,soccer_ball_002,soccer_ball,726.258064516129,345.35483870967744,186,720,338,734,354,14,16,30,480,1,0,small orange ball
482,robot_001,robot,649.0541371885573,317.1697939095663,3251,617,275,683,352,66,77,30,480,2,0,robot
482,soccer_ball_002,soccer_ball,726.0315789473684,345.4736842105263,190,719,338,734,354,15,16,30,480,2,0,small orange ball
483,robot_001,robot,649.2194668319901,315.6404215747055,3226,617,274,683,350,66,76,30,480,3,0,robot
483,soccer_ball_002,soccer_ball,725.0402010050251,345.9849246231156,199,718,338,733,355,15,17,30,480,3,0,small orange ball
484,robot_001,robot,649.0071339950372,314.8998138957816,3224,617,273,683,349,66,76,30,480,4,0,robot
484,soccer_ball_002,soccer_ball,724.3613861386139,346.05445544554453,202,718,338,732,355,14,17,30,480,4,0,small orange ball
485,robot_001,robot,648.5056179775281,314.86079900124844,3204,617,272,682,349,65,77,30,480,5,0,robot
485,soccer_ball_002,soccer_ball,723.9798994974874,346.14070351758795,199,717,338,732,355,15,17,30,480,5,0,small orange ball
486,robot_001,robot,648.0524193548387,315.45626550868485,3224,616,272,682,349,66,77,30,480,6,0,robot
486,soccer_ball_002,soccer_ball,723.515625,346.078125,192,717,338,731,355,14,17,30,480,6,0,small orange ball
487,robot_001,robot,647.4459208899876,315.08652657601976,3236,617,271,680,348,63,77,30,480,7,0,robot
487,soccer_ball_002,soccer_ball,722.6954314720812,346.0913705583756,197,716,338,730,355,14,17,30,480,7,0,small orange ball
488,robot_001,robot,647.2675658720201,314.5944165621079,3188,617,271,680,347,63,76,30,480,8,0,robot
488,soccer_ball_002,soccer_ball,722.6363636363636,346.05555555555554,198,716,338,730,355,14,17,30,480,8,0,small orange ball
489,robot_001,robot,646.6870109546165,314.7035993740219,3195,616,271,679,347,63,76,30,480,9,0,robot
489,soccer_ball_002,soccer_ball,722.280612244898,346.0,196,715,338,730,355,15,17,30,480,9,0,small orange ball
490,robot_001,robot,645.4639045825486,315.0332705586943,3186,615,271,678,347,63,76,30,480,10,0,robot
490,soccer_ball_002,soccer_ball,722.3128205128205,345.9743589743589,195,715,338,730,355,15,17,30,480,10,0,small orange ball
491,robot_001,robot,641.8687558175612,316.5271486192988,3223,613,272,674,349,61,77,30,480,11,0,robot
491,soccer_ball_002,soccer_ball,721.9901960784314,345.90686274509807,204,715,338,730,355,15,17,30,480,11,0,small orange ball
492,robot_001,robot,639.3287587679171,317.6633119853614,3279,610,272,671,350,61,78,30,480,12,0,robot
492,soccer_ball_002,soccer_ball,721.915,345.655,200,715,338,730,354,15,16,30,480,12,0,small orange ball
493,robot_001,robot,636.4959881129272,319.0029717682021,3365,607,274,669,352,62,78,30,480,13,0,robot
493,soccer_ball_002,soccer_ball,721.9497487437186,345.6683417085427,199,715,338,730,354,15,16,30,480,13,0,small orange ball
494,robot_001,robot,633.309461426492,320.45269286754,3435,604,275,666,354,62,79,30,480,14,0,robot
494,soccer_ball_002,soccer_ball,721.9497487437186,345.6683417085427,199,715,338,730,354,15,16,30,480,14,0,small orange ball
495,robot_001,robot,625.8761850043091,324.2700373455904,3481,595,277,658,358,63,81,30,480,15,0,robot
495,soccer_ball_002,soccer_ball,721.905472636816,345.66169154228857,201,715,337,730,354,15,17,30,480,15,0,small orange ball
496,robot_001,robot,622.9710365853658,327.2280487804878,3280,593,280,655,359,62,79,31,496,0,0,robot
496,robot_004,robot,384.32913518052055,261.5340050377834,1191,370,235,409,282,39,47,31,496,0,1,robot
496,soccer_ball_002,soccer_ball,722.2114285714285,344.84,175,716,337,730,353,14,16,31,496,0,0,small orange ball
497,robot_001,robot,620.6327021340547,330.2807333934476,3327,589,281,653,363,64,82,31,496,1,0,robot
497,robot_004,robot,385.1324921135647,262.0717665615142,1268,370,235,411,282,41,47,31,496,1,1,robot
497,soccer_ball_002,soccer_ball,721.8813559322034,345.07909604519773,177,715,338,729,353,14,15,31,496,1,0,small orange ball
498,robot_001,robot,617.8133566637504,332.88188976377955,3429,586,283,650,366,64,83,31,496,2,0,robot
498,robot_004,robot,385.9255162241888,262.8702064896755,1356,370,236,413,284,43,48,31,496,2,1,robot
498,soccer_ball_002,soccer_ball,722.0231213872833,345.0635838150289,173,715,338,729,353,14,15,31,496,2,0,small orange ball
499,robot_001,robot,611.8272486772487,334.9896825396825,3780,579,286,647,370,68,84,31,496,3,0,robot
499,robot_004,robot,389.0862181580666,264.310254735467,1531,370,237,419,285,49,48,31,496,3,1,robot
499,soccer_ball_002,soccer_ball,722.3801169590644,345.15204678362574,171,716,338,730,353,14,15,31,496,3,0,small orange ball
500,robot_001,robot,609.358390682901,336.8208046585495,3778,576,288,645,372,69,84,31,496,4,0,robot
500,robot_004,robot,391.86936642717177,266.31417374265186,1531,370,238,421,287,51,49,31,496,4,1,robot
500,soccer_ball_002,soccer_ball,722.5549132947976,345.08092485549133,173,716,338,730,353,14,15,31,496,4,0,small orange ball
501,robot_001,robot,607.5045992115637,339.19369250985545,3805,574,290,644,374,70,84,31,496,5,0,robot
501,robot_004,robot,395.1454207920792,266.45111386138615,1616,372,238,425,288,53,50,31,496,5,1,robot
501,soccer_ball_002,soccer_ball,722.5511363636364,345.10227272727275,176,716,338,730,353,14,15,31,496,5,0,small orange ball
502,robot_001,robot,606.9365449365449,340.06500906500906,3861,573,290,643,375,70,85,31,496,6,0,robot
502,robot_004,robot,397.91045638359327,265.9792027729636,1731,375,237,428,289,53,52,31,496,6,1,robot
502,soccer_ball_002,soccer_ball,722.9431818181819,344.9886363636364,176,716,337,730,353,14,16,31,496,6,0,small orange ball
503,robot_001,robot,608.7707006369427,339.5368152866242,3925,575,290,646,376,71,86,31,496,7,0,robot
503,robot_004,robot,405.54517516902274,269.240319606638,1627,383,240,435,290,52,50,31,496,7,1,robot
503,soccer_ball_002,soccer_ball,723.3651685393259,345.0056179775281,178,717,338,731,353,14,15,31,496,7,0,small orange ball
504,robot_001,robot,611.6568501920615,338.5605633802817,3905,577,289,649,375,72,86,31,496,8,0,robot
504,robot_004,robot,408.93810096153845,270.15865384615387,1664,385,241,439,292,54,51,31,496,8,1,robot
504,soccer_ball_002,soccer_ball,723.5674157303371,345.0449438202247,178,717,338,731,353,14,15,31,496,8,0,small orange ball
505,robot_001,robot,614.3845955027139,337.3225639700181,3869,579,289,652,374,73,85,31,496,9,0,robot
505,robot_004,robot,411.9274924471299,270.5438066465257,1655,388,241,441,292,53,51,31,496,9,1,robot
505,soccer_ball_002,soccer_ball,724.1206896551724,344.98275862068965,174,718,338,732,353,14,15,31,496,9,0,small orange ball
506,robot_001,robot,616.7925849105523,335.7573243453461,3857,582,288,654,372,72,84,31,496,10,0,robot
506,robot_004,robot,414.4244354371743,270.86855819339894,1727,391,241,445,293,54,52,31,496,10,1,robot
506,soccer_ball_002,soccer_ball,724.2228571428572,345.04571428571427,175,718,338,732,353,14,15,31,496,10,0,small orange ball
507,robot_001,robot,619.4144385026738,334.60267379679146,3740,585,286,656,370,71,84,31,496,11,0,robot
507,robot_004,robot,416.6491024898668,272.95946728430806,1727,393,243,447,295,54,52,31,496,11,1,robot
507,soccer_ball_002,soccer_ball,724.8031914893617,345.34574468085106,188,718,338,732,354,14,16,31,496,11,0,small orange ball
508,robot_001,robot,619.8223876628556,334.12496676415844,3761,586,285,657,370,71,85,31,496,12,0,robot
508,robot_004,robot,416.9196067090804,273.41295546558706,1729,393,243,447,295,54,52,31,496,12,1,robot
508,soccer_ball_002,soccer_ball,724.6864864864865,344.9405405405405,185,718,337,732,354,14,17,31,496,12,0,small orange ball
509,robot_001,robot,620.6300239552835,333.78839499600747,3757,587,285,657,369,70,84,31,496,13,0,robot
509,robot_004,robot,417.45882352941175,274.4294117647059,1700,394,246,448,296,54,50,31,496,13,1,robot
509,soccer_ball_002,soccer_ball,724.9086021505376,345.0,186,718,337,733,354,15,17,31,496,13,0,small orange ball
510,robot_001,robot,622.5802335052946,333.8286722780342,3683,590,285,657,369,67,84,31,496,14,0,robot
510,robot_004,robot,418.0121457489879,275.0167727009832,1729,394,243,448,297,54,54,31,496,14,1,robot
510,soccer_ball_002,soccer_ball,724.8736263736264,344.85714285714283,182,718,337,733,353,15,16,31,496,14,0,small orange ball
511,robot_001,robot,629.0224043715847,333.59262295081965,3660,598,284,662,368,64,84,31,496,15,0,robot
511,robot_004,robot,419.5200793257313,273.7947446703024,2017,396,241,452,299,56,58,31,496,15,1,robot
511,soccer_ball_002,soccer_ball,725.0263157894736,344.91052631578947,190,718,337,733,354,15,17,31,496,15,0,small orange ball
512,robot_001,robot,632.7862857142857,333.9602857142857,3500,602,285,667,367,65,82,32,512,0,0,robot
512,robot_004,robot,421.2817258883249,273.19492385786805,1970,398,241,452,299,54,58,32,512,0,1,robot
512,soccer_ball_002,soccer_ball,725.2596685082873,345.30386740331494,181,719,337,733,354,14,17,32,512,0,0,small orange ball
513,robot_001,robot,636.9976804870977,333.12989272252827,3449,607,284,670,367,63,83,32,512,1,0,robot
513,robot_004,robot,424.5823129251701,267.90816326530614,1470,402,242,454,289,52,47,32,512,1,1,robot
513,soccer_ball_002,soccer_ball,725.2881355932203,345.1694915254237,177,719,337,733,354,14,17,32,512,1,0,small orange ball
514,robot_001,robot,640.5905828308929,332.48550100488086,3483,610,284,674,366,64,82,32,512,2,0,robot
514,robot_004,robot,423.0952380952381,260.482683982684,924,404,242,451,278,47,36,32,512,2,1,robot
514,soccer_ball_002,soccer_ball,725.4162436548223,345.5279187817259,197,719,337,733,355,14,18,32,512,2,0,small orange ball
515,robot_001,robot,649.6842255940452,331.41769252791295,3493,619,283,682,365,63,82,32,512,3,0,robot
515,robot_004,robot,423.5421686746988,252.089156626506,415,410,244,439,264,29,20,32,512,3,1,robot
515,soccer_ball_002,soccer_ball,725.5025125628141,345.4572864321608,199,719,337,733,355,14,18,32,512,3,0,small orange ball
516,robot_001,robot,655.1597080291971,331.1471532846716,3425,625,283,688,365,63,82,32,512,4,0,robot
516,robot_004,robot,426.0542857142857,252.22,350,413,245,442,261,29,16,32,512,4,1,robot
516,soccer_ball_002,soccer_ball,725.3264248704663,345.33678756476684,193,719,337,733,354,14,17,32,512,4,0,small orange ball
517,robot_001,robot,660.9471687098658,330.70110916520724,3426,631,283,695,363,64,80,32,512,5,0,robot
517,robot_004,robot,429.3447098976109,252.0170648464164,293,416,246,444,259,28,13,32,512,5,1,robot
517,soccer_ball_002,soccer_ball,725.540404040404,345.35353535353534,198,719,337,733,354,14,17,32,512,5,0,small orange ball
518,robot_001,robot,666.1272463768116,330.31159420289856,3450,636,282,700,363,64,81,32,512,6,0,robot
518,robot_004,robot,434.20714285714286,252.08214285714288,280,419,247,449,259,30,12,32,512,6,1,robot
518,soccer_ball_002,soccer_ball,725.595,345.345,200,719,337,733,354,14,17,32,512,6,0,small orange ball
519,robot_001,robot,670.9426061493411,330.7838945827233,3415,639,283,704,363,65,80,32,512,7,0,robot
519,robot_004,robot,445.3333333333333,252.25,240,428,248,460,259,32,11,32,512,7,1,robot
519,soccer_ball_002,soccer_ball,725.2383419689119,345.33678756476684,193,718,337,733,354,15,17,32,512,7,0,small orange ball
520,robot_001,robot,671.0892351274788,330.6008498583569,3530,638,284,706,364,68,80,32,512,8,0,robot
520,robot_004,robot,451.9579439252336,252.7429906542056,214,434,248,466,259,32,11,32,512,8,1,robot
520,soccer_ball_002,soccer_ball,725.219387755102,345.3775510204082,196,718,337,733,354,15,17,32,512,8,0,small orange ball
521,robot_001,robot,670.2851111736561,330.6422741345342,3553,636,283,706,365,70,82,32,512,9,0,robot
521,robot_004,robot,456.512315270936,252.7142857142857,203,439,249,472,258,33,9,32,512,9,1,robot
521,soccer_ball_002,soccer_ball,724.7978142076503,345.4535519125683,183,718,338,733,354,15,16,32,512,9,0,small orange ball
522,robot_001,robot,668.9601218499031,330.8031016338964,3611,634,284,705,366,71,82,32,512,10,0,robot
522,robot_004,robot,461.225641025641,252.5692307692308,195,445,249,477,257,32,8,32,512,10,1,robot
522,soccer_ball_002,soccer_ball,725.010582010582,345.4550264550264,189,718,338,733,354,15,16,32,512,10,0,small orange ball
523,robot_001,robot,664.8687006265322,331.1427403977118,3671,630,285,702,367,72,82,32,512,11,0,robot
523,robot_004,robot,479.1621621621622,252.8288288288288,111,468,250,490,257,22,7,32,512,11,1,robot
523,soccer_ball_002,soccer_ball,725.1336898395722,345.44919786096256,187,718,338,733,354,15,16,32,512,11,0,small orange ball
524,robot_001,robot,661.94496897761,331.4318856217966,3707,627,284,699,367,72,83,32,512,12,0,robot
524,robot_004,robot,487.1,253.7125,80,479,251,496,257,17,6,32,512,12,1,robot
524,soccer_ball_002,soccer_ball,725.328125,345.390625,192,719,337,733,354,14,17,32,512,12,0,small orange ball
525,robot_001,robot,657.4998620689655,332.5144827586207,3625,623,285,695,368,72,83,32,512,13,0,robot
525,robot_004,robot,493.5625,253.546875,64,485,251,502,257,17,6,32,512,13,1,robot
525,soccer_ball_002,soccer_ball,725.2722513089005,345.4659685863874,191,719,337,733,354,14,17,32,512,13,0,small orange ball
526,robot_001,robot,651.9991861096039,332.293543136191,3686,617,285,688,369,71,84,32,512,14,0,robot
526,robot_004,robot,500.7671232876712,254.1780821917808,73,491,252,511,257,20,5,32,512,14,1,robot
526,soccer_ball_002,soccer_ball,725.4479166666666,345.4479166666667,192,719,337,733,355,14,18,32,512,14,0,small orange ball
527,robot_001,robot,639.5713520749665,333.46345381526106,3735,605,286,676,370,71,84,32,512,15,0,robot
527,soccer_ball_002,soccer_ball,725.8507462686567,345.4776119402985,201,719,337,734,354,15,17,32,512,15,0,small orange ball
528,soccer_ball_002,soccer_ball,725.8222222222222,345.27777777777777,180,719,338,733,354,14,16,33,528,0,0,small orange ball
529,robot_001,robot,631.4153928667203,334.7806382408152,3729,596,287,668,371,72,84,33,528,1,0,robot
529,soccer_ball_002,soccer_ball,725.6288659793814,345.5103092783505,194,719,338,733,354,14,16,33,528,1,0,small orange ball
530,robot_001,robot,628.1269965959675,335.5438596491228,3819,593,287,666,372,73,85,33,528,2,0,robot
530,soccer_ball_002,soccer_ball,725.7209302325581,345.26162790697674,172,720,338,733,354,13,16,33,528,2,0,small orange ball
531,robot_001,robot,624.0084920226454,337.1881111682965,3886,588,288,661,374,73,86,33,528,3,0,robot
531,soccer_ball_002,soccer_ball,725.0867346938776,345.0765306122449,196,718,338,733,353,15,15,33,528,3,0,small orange ball
532,robot_001,robot,622.2729134664619,338.7096774193548,3906,587,290,659,375,72,85,33,528,4,0,robot
533,robot_001,robot,620.9169443732376,339.9064342476288,3901,586,290,657,376,71,86,33,528,5,0,robot
533,soccer_ball_002,soccer_ball,726.6724137931035,347.37068965517244,116,720,341,733,354,13,13,33,528,5,0,small orange ball
534,robot_001,robot,620.9994706193753,341.0452620434092,3778,587,290,656,376,69,86,33,528,6,0,robot
535,robot_001,robot,624.0571936959838,339.71403152008133,3934,591,289,659,375,68,86,33,528,7,0,robot
536,robot_001,robot,626.7908280254777,339.01222929936307,3925,595,289,661,375,66,86,33,528,8,0,robot
537,robot_001,robot,629.8900905432596,337.59054325955736,3976,599,288,665,374,66,86,33,528,9,0,robot
538,robot_001,robot,636.3833644361504,340.0213276459611,3751,604,289,670,375,66,86,33,528,10,0,robot
539,robot_001,robot,645.836573960128,339.1161703174994,4063,613,289,682,376,69,87,33,528,11,0,robot
540,robot_001,robot,649.8015797032073,338.84992819530873,4178,616,290,687,376,71,86,33,528,12,0,robot
541,robot_001,robot,653.0075425790754,338.9428223844282,4110,618,290,691,377,73,87,33,528,13,0,robot
